id_policy;id_client;id_vehicle;id_claim;id_year;claim_amount;claim_nb
A00016012-V01;A00016012;V01;CL01;Year 0;1412;1
A00016018-V03;A00016018;V03;CL01;Year 0;757;1
A00016037-V01;A00016037;V01;CL01;Year 0;2120;1
A00016044-V02;A00016044;V02;CL01;Year 0;1156;1
A00016056-V03;A00016056;V03;CL01;Year 0;1790;1
A00016066-V03;A00016066;V03;CL01;Year 0;153;1
A00016071-V02;A00016071;V02;CL01;Year 0;-726;1
A00016073-V02;A00016073;V02;CL01;Year 0;158;1
A00016079-V01;A00016079;V01;CL01;Year 0;803;1
A00016116-V01;A00016116;V01;CL01;Year 0;25;1
A00016122-V01;A00016122;V01;CL01;Year 0;110;1
A00016123-V01;A00016123;V01;CL01;Year 0;778;1
A00016124-V01;A00016124;V01;CL01;Year 0;-880;1
A00016151-V04;A00016151;V04;CL01;Year 0;855;1
A00016160-V01;A00016160;V01;CL01;Year 0;850;1
A00016160-V01;A00016160;V01;CL02;Year 0;2134;1
A00016169-V01;A00016169;V01;CL01;Year 0;303;1
A00016171-V01;A00016171;V01;CL01;Year 0;172;1
A00016179-V01;A00016179;V01;CL01;Year 0;5440;1
A00016184-V02;A00016184;V02;CL01;Year 0;302;1
A00016184-V03;A00016184;V03;CL01;Year 0;736;1
A00016188-V01;A00016188;V01;CL01;Year 0;108;1
A00016192-V01;A00016192;V01;CL01;Year 0;302;1
A00016198-V01;A00016198;V01;CL01;Year 0;-1075;1
A00016199-V01;A00016199;V01;CL01;Year 0;2467;1
A00016200-V01;A00016200;V01;CL01;Year 0;-992;1
A00016206-V01;A00016206;V01;CL01;Year 0;1877;1
A00016215-V01;A00016215;V01;CL01;Year 0;-572;1
A00016216-V03;A00016216;V03;CL01;Year 0;1231;1
A00016217-V01;A00016217;V01;CL01;Year 0;3456;1
A00016219-V03;A00016219;V03;CL01;Year 0;5157;1
A00016227-V01;A00016227;V01;CL01;Year 0;2239;1
A00016233-V01;A00016233;V01;CL01;Year 0;622;1
A00016243-V01;A00016243;V01;CL01;Year 0;381;1
A00016243-V01;A00016243;V01;CL02;Year 0;1083;1
A00016245-V01;A00016245;V01;CL01;Year 0;847;1
A00016245-V01;A00016245;V01;CL02;Year 0;1337;1
A00016245-V01;A00016245;V01;CL03;Year 0;-737;1
A00016250-V02;A00016250;V02;CL01;Year 0;154;1
A00016272-V02;A00016272;V02;CL01;Year 0;508;1
A00016272-V03;A00016272;V03;CL01;Year 0;1411;1
A00016275-V03;A00016275;V03;CL01;Year 0;461;1
A00016277-V03;A00016277;V03;CL01;Year 0;270;1
A00016277-V03;A00016277;V03;CL02;Year 0;574;1
A00016281-V01;A00016281;V01;CL01;Year 0;1870;1
A00016284-V01;A00016284;V01;CL01;Year 0;405;1
A00016294-V01;A00016294;V01;CL01;Year 0;2181;1
A00016298-V02;A00016298;V02;CL01;Year 0;810;1
A00016304-V02;A00016304;V02;CL01;Year 0;417;1
A00016308-V01;A00016308;V01;CL01;Year 0;1944;1
A00016321-V03;A00016321;V03;CL01;Year 0;106;1
A00016331-V01;A00016331;V01;CL01;Year 0;2969;1
A00016358-V03;A00016358;V03;CL01;Year 0;1612;1
A00016362-V03;A00016362;V03;CL01;Year 0;140;1
A00016367-V01;A00016367;V01;CL01;Year 0;204;1
A00016367-V01;A00016367;V01;CL02;Year 0;884;1
A00016370-V01;A00016370;V01;CL01;Year 0;4469;1
A00016391-V03;A00016391;V03;CL01;Year 0;1100;1
A00016407-V03;A00016407;V03;CL01;Year 0;1524;1
A00016409-V03;A00016409;V03;CL01;Year 0;2321;1
A00016411-V01;A00016411;V01;CL01;Year 0;1832;1
A00016411-V01;A00016411;V01;CL02;Year 0;1251;1
A00016417-V01;A00016417;V01;CL01;Year 0;5577;1
A00016426-V02;A00016426;V02;CL01;Year 0;259;1
A00016431-V02;A00016431;V02;CL01;Year 0;846;1
A00016437-V01;A00016437;V01;CL01;Year 0;183;1
A00016437-V01;A00016437;V01;CL02;Year 0;3837;1
A00016437-V04;A00016437;V04;CL01;Year 0;821;1
A00016443-V01;A00016443;V01;CL01;Year 0;1740;1
A00016457-V02;A00016457;V02;CL01;Year 0;1846;1
A00016457-V02;A00016457;V02;CL02;Year 0;792;1
A00016461-V01;A00016461;V01;CL01;Year 0;249;1
A00016461-V01;A00016461;V01;CL02;Year 0;61;1
A00016463-V02;A00016463;V02;CL01;Year 0;648;1
A00016467-V01;A00016467;V01;CL01;Year 0;1415;1
A00016489-V01;A00016489;V01;CL01;Year 0;192;1
A00016498-V01;A00016498;V01;CL01;Year 0;-413;1
A00016498-V02;A00016498;V02;CL01;Year 0;3115;1
A00016506-V01;A00016506;V01;CL01;Year 0;-413;1
A00016506-V01;A00016506;V01;CL02;Year 0;199;1
A00016512-V01;A00016512;V01;CL01;Year 0;1935;1
A00016515-V02;A00016515;V02;CL01;Year 0;96;1
A00016520-V01;A00016520;V01;CL01;Year 0;3304;1
A00016529-V01;A00016529;V01;CL01;Year 0;1560;1
A00016547-V02;A00016547;V02;CL01;Year 0;491;1
A00016549-V04;A00016549;V04;CL01;Year 0;1113;1
A00016554-V01;A00016554;V01;CL01;Year 0;199;1
A00016564-V03;A00016564;V03;CL01;Year 0;728;1
A00016567-V01;A00016567;V01;CL01;Year 0;6277;1
A00016577-V04;A00016577;V04;CL01;Year 0;1656;1
A00016577-V04;A00016577;V04;CL02;Year 0;430;1
A00016579-V01;A00016579;V01;CL01;Year 0;5526;1
A00016581-V02;A00016581;V02;CL01;Year 0;1037;1
A00016596-V01;A00016596;V01;CL01;Year 0;470;1
A00016600-V01;A00016600;V01;CL01;Year 0;1181;1
A00016602-V01;A00016602;V01;CL01;Year 0;86;1
A00016602-V02;A00016602;V02;CL01;Year 0;900;1
A00016602-V03;A00016602;V03;CL01;Year 0;1271;1
A00016606-V01;A00016606;V01;CL01;Year 0;1005;1
A00016613-V01;A00016613;V01;CL01;Year 0;788;1
A00016614-V01;A00016614;V01;CL01;Year 0;1162;1
A00016644-V02;A00016644;V02;CL01;Year 0;1152;1
A00016645-V01;A00016645;V01;CL01;Year 0;113;1
A00016645-V01;A00016645;V01;CL02;Year 0;1219;1
A00016655-V01;A00016655;V01;CL01;Year 0;838;1
A00016656-V01;A00016656;V01;CL01;Year 0;166;1
A00016660-V01;A00016660;V01;CL01;Year 0;598;1
A00016663-V01;A00016663;V01;CL01;Year 0;1428;1
A00016664-V01;A00016664;V01;CL01;Year 0;3056;1
A00016680-V01;A00016680;V01;CL01;Year 0;3692;1
A00016704-V01;A00016704;V01;CL01;Year 0;75;1
A00016704-V03;A00016704;V03;CL01;Year 0;149;1
A00016708-V01;A00016708;V01;CL01;Year 0;128;1
A00016710-V01;A00016710;V01;CL01;Year 0;362;1
A00016710-V01;A00016710;V01;CL02;Year 0;150;1
A00016715-V01;A00016715;V01;CL01;Year 0;2063;1
A00016722-V01;A00016722;V01;CL01;Year 0;3726;1
A00016738-V04;A00016738;V04;CL01;Year 0;244;1
A00016751-V02;A00016751;V02;CL01;Year 0;1608;1
A00016754-V03;A00016754;V03;CL01;Year 0;263;1
A00016754-V03;A00016754;V03;CL02;Year 0;155;1
A00016758-V01;A00016758;V01;CL01;Year 0;173;1
A00016760-V02;A00016760;V02;CL01;Year 0;1513;1
A00016789-V03;A00016789;V03;CL01;Year 0;805;1
A00016800-V01;A00016800;V01;CL01;Year 0;4278;1
A00016801-V01;A00016801;V01;CL01;Year 0;1522;1
A00016803-V01;A00016803;V01;CL01;Year 0;359;1
A00016811-V02;A00016811;V02;CL01;Year 0;1828;1
A00016813-V01;A00016813;V01;CL01;Year 0;137;1
A00016813-V01;A00016813;V01;CL02;Year 0;1114;1
A00016816-V01;A00016816;V01;CL01;Year 0;407;1
A00016818-V01;A00016818;V01;CL01;Year 0;4042;1
A00016823-V02;A00016823;V02;CL01;Year 0;258;1
A00016825-V01;A00016825;V01;CL01;Year 0;551;1
A00016825-V01;A00016825;V01;CL02;Year 0;125;1
A00016841-V02;A00016841;V02;CL01;Year 0;1132;1
A00016857-V01;A00016857;V01;CL01;Year 0;435;1
A00016858-V01;A00016858;V01;CL01;Year 0;380;1
A00016858-V01;A00016858;V01;CL02;Year 0;167;1
A00016868-V01;A00016868;V01;CL01;Year 0;383;1
A00016868-V02;A00016868;V02;CL01;Year 0;809;1
A00016874-V01;A00016874;V01;CL01;Year 0;534;1
A00016876-V02;A00016876;V02;CL01;Year 0;5888;1
A00016876-V03;A00016876;V03;CL01;Year 0;1157;1
A00016876-V03;A00016876;V03;CL02;Year 0;3596;1
A00016882-V01;A00016882;V01;CL01;Year 0;1439;1
A00016883-V01;A00016883;V01;CL01;Year 0;443;1
A00016884-V01;A00016884;V01;CL01;Year 0;98;1
A00016884-V01;A00016884;V01;CL02;Year 0;2086;1
A00016890-V01;A00016890;V01;CL01;Year 0;1965;1
A00016890-V01;A00016890;V01;CL02;Year 0;-581;1
A00016893-V01;A00016893;V01;CL01;Year 0;2183;1
A00016895-V01;A00016895;V01;CL01;Year 0;2717;1
A00016906-V02;A00016906;V02;CL01;Year 0;173;1
A00016925-V04;A00016925;V04;CL01;Year 0;731;1
A00016928-V01;A00016928;V01;CL01;Year 0;2806;1
A00016930-V01;A00016930;V01;CL01;Year 0;34;1
A00016934-V02;A00016934;V02;CL01;Year 0;552;1
A00016934-V02;A00016934;V02;CL02;Year 0;-514;1
A00016937-V01;A00016937;V01;CL01;Year 0;557;1
A00016942-V01;A00016942;V01;CL01;Year 0;3052;1
A00016944-V01;A00016944;V01;CL01;Year 0;628;1
A00016949-V01;A00016949;V01;CL01;Year 0;200;1
A00016949-V02;A00016949;V02;CL01;Year 0;123;1
A00016954-V01;A00016954;V01;CL01;Year 0;158;1
A00016958-V01;A00016958;V01;CL01;Year 0;1720;1
A00016959-V01;A00016959;V01;CL01;Year 0;2009;1
A00016968-V01;A00016968;V01;CL01;Year 0;3396;1
A00016972-V02;A00016972;V02;CL01;Year 0;545;1
A00016999-V02;A00016999;V02;CL01;Year 0;793;1
A00017001-V02;A00017001;V02;CL01;Year 0;3421;1
A00017009-V01;A00017009;V01;CL01;Year 0;1664;1
A00017033-V04;A00017033;V04;CL01;Year 0;98;1
A00017038-V02;A00017038;V02;CL01;Year 0;1378;1
A00017043-V01;A00017043;V01;CL01;Year 0;420;1
A00017050-V02;A00017050;V02;CL01;Year 0;-314;1
A00017063-V01;A00017063;V01;CL01;Year 0;8400;1
A00017064-V04;A00017064;V04;CL01;Year 0;644;1
A00017066-V03;A00017066;V03;CL01;Year 0;331;1
A00017074-V01;A00017074;V01;CL01;Year 0;1463;1
A00017086-V01;A00017086;V01;CL01;Year 0;771;1
A00017091-V01;A00017091;V01;CL01;Year 0;1665;1
A00017091-V02;A00017091;V02;CL01;Year 0;2320;1
A00017094-V01;A00017094;V01;CL01;Year 0;660;1
A00017094-V04;A00017094;V04;CL01;Year 0;740;1
A00017097-V04;A00017097;V04;CL01;Year 0;4413;1
A00017106-V01;A00017106;V01;CL01;Year 0;549;1
A00017119-V02;A00017119;V02;CL01;Year 0;189;1
A00017141-V01;A00017141;V01;CL01;Year 0;2354;1
A00017143-V01;A00017143;V01;CL01;Year 0;1575;1
A00017160-V01;A00017160;V01;CL01;Year 0;-665;1
A00017206-V01;A00017206;V01;CL01;Year 0;74;1
A00017215-V04;A00017215;V04;CL01;Year 0;689;1
A00017219-V03;A00017219;V03;CL01;Year 0;55;1
A00017220-V04;A00017220;V04;CL01;Year 0;1293;1
A00017228-V03;A00017228;V03;CL01;Year 0;304;1
A00017241-V01;A00017241;V01;CL01;Year 0;2105;1
A00017241-V01;A00017241;V01;CL02;Year 0;181;1
A00017242-V01;A00017242;V01;CL01;Year 0;208;1
A00017242-V01;A00017242;V01;CL02;Year 0;2161;1
A00017244-V01;A00017244;V01;CL01;Year 0;2468;1
A00017246-V01;A00017246;V01;CL01;Year 0;143;1
A00017247-V01;A00017247;V01;CL01;Year 0;645;1
A00017247-V01;A00017247;V01;CL02;Year 0;114;1
A00017247-V02;A00017247;V02;CL01;Year 0;-402;1
A00017248-V02;A00017248;V02;CL01;Year 0;751;1
A00017253-V01;A00017253;V01;CL01;Year 0;154;1
A00017255-V03;A00017255;V03;CL01;Year 0;911;1
A00017265-V02;A00017265;V02;CL01;Year 0;40;1
A00017267-V02;A00017267;V02;CL01;Year 0;1548;1
A00017267-V02;A00017267;V02;CL02;Year 0;2157;1
A00017269-V01;A00017269;V01;CL01;Year 0;166;1
A00017272-V01;A00017272;V01;CL01;Year 0;1283;1
A00017273-V02;A00017273;V02;CL01;Year 0;1403;1
A00017289-V02;A00017289;V02;CL01;Year 0;85;1
A00017291-V02;A00017291;V02;CL01;Year 0;5422;1
A00017296-V01;A00017296;V01;CL01;Year 0;120;1
A00017308-V01;A00017308;V01;CL01;Year 0;252;1
A00017330-V03;A00017330;V03;CL01;Year 0;1220;1
A00017336-V02;A00017336;V02;CL01;Year 0;2625;1
A00017342-V01;A00017342;V01;CL01;Year 0;6297;1
A00017345-V03;A00017345;V03;CL01;Year 0;-1340;1
A00017347-V01;A00017347;V01;CL01;Year 0;972;1
A00017352-V02;A00017352;V02;CL01;Year 0;440;1
A00017352-V02;A00017352;V02;CL02;Year 0;-721;1
A00017354-V04;A00017354;V04;CL01;Year 0;354;1
A00017371-V02;A00017371;V02;CL01;Year 0;3387;1
A00017371-V02;A00017371;V02;CL02;Year 0;329;1
A00017374-V01;A00017374;V01;CL01;Year 0;7518;1
A00017375-V01;A00017375;V01;CL01;Year 0;523;1
A00017384-V01;A00017384;V01;CL01;Year 0;340;1
A00017384-V01;A00017384;V01;CL02;Year 0;199;1
A00017387-V02;A00017387;V02;CL01;Year 0;2537;1
A00017398-V01;A00017398;V01;CL01;Year 0;1521;1
A00017398-V02;A00017398;V02;CL01;Year 0;1046;1
A00017400-V02;A00017400;V02;CL01;Year 0;816;1
A00017410-V01;A00017410;V01;CL01;Year 0;2777;1
A00017416-V01;A00017416;V01;CL01;Year 0;1313;1
A00017416-V03;A00017416;V03;CL01;Year 0;689;1
A00017426-V01;A00017426;V01;CL01;Year 0;827;1
A00017426-V01;A00017426;V01;CL02;Year 0;1662;1
A00017444-V02;A00017444;V02;CL01;Year 0;390;1
A00017447-V01;A00017447;V01;CL01;Year 0;324;1
A00017450-V01;A00017450;V01;CL01;Year 0;502;1
A00017453-V02;A00017453;V02;CL01;Year 0;16607;1
A00017454-V01;A00017454;V01;CL01;Year 0;146;1
A00017458-V02;A00017458;V02;CL01;Year 0;1632;1
A00017463-V01;A00017463;V01;CL01;Year 0;1330;1
A00017470-V01;A00017470;V01;CL01;Year 0;685;1
A00017475-V01;A00017475;V01;CL01;Year 0;4702;1
A00017479-V02;A00017479;V02;CL01;Year 0;682;1
A00017487-V01;A00017487;V01;CL01;Year 0;1767;1
A00017489-V01;A00017489;V01;CL01;Year 0;366;1
A00017491-V01;A00017491;V01;CL01;Year 0;2512;1
A00017493-V01;A00017493;V01;CL01;Year 0;191;1
A00017496-V01;A00017496;V01;CL01;Year 0;1394;1
A00017504-V01;A00017504;V01;CL01;Year 0;1360;1
A00017504-V01;A00017504;V01;CL02;Year 0;1044;1
A00017507-V01;A00017507;V01;CL01;Year 0;225;1
A00017524-V01;A00017524;V01;CL01;Year 0;1474;1
A00017531-V03;A00017531;V03;CL01;Year 0;3589;1
A00017539-V01;A00017539;V01;CL01;Year 0;3478;1
A00017553-V02;A00017553;V02;CL01;Year 0;1032;1
A00017557-V02;A00017557;V02;CL01;Year 0;257;1
A00017558-V01;A00017558;V01;CL01;Year 0;423;1
A00017562-V01;A00017562;V01;CL01;Year 0;6427;1
A00017562-V01;A00017562;V01;CL02;Year 0;1826;1
A00017577-V01;A00017577;V01;CL01;Year 0;681;1
A00017577-V01;A00017577;V01;CL02;Year 0;2643;1
A00017577-V01;A00017577;V01;CL03;Year 0;1710;1
A00017581-V01;A00017581;V01;CL01;Year 0;298;1
A00017584-V02;A00017584;V02;CL01;Year 0;942;1
A00017590-V01;A00017590;V01;CL01;Year 0;1950;1
A00017591-V01;A00017591;V01;CL01;Year 0;632;1
A00017591-V01;A00017591;V01;CL02;Year 0;1838;1
A00017591-V02;A00017591;V02;CL01;Year 0;5220;1
A00017598-V01;A00017598;V01;CL01;Year 0;811;1
A00017601-V02;A00017601;V02;CL01;Year 0;727;1
A00017630-V02;A00017630;V02;CL01;Year 0;130;1
A00017646-V01;A00017646;V01;CL01;Year 0;-967;1
A00017655-V01;A00017655;V01;CL01;Year 0;121;1
A00017655-V03;A00017655;V03;CL01;Year 0;449;1
A00017656-V01;A00017656;V01;CL01;Year 0;10704;1
A00017659-V01;A00017659;V01;CL01;Year 0;2119;1
A00017663-V01;A00017663;V01;CL01;Year 0;925;1
A00017682-V01;A00017682;V01;CL01;Year 0;250;1
A00017687-V01;A00017687;V01;CL01;Year 0;192;1
A00017689-V02;A00017689;V02;CL01;Year 0;290;1
A00017720-V02;A00017720;V02;CL01;Year 0;153;1
A00017720-V02;A00017720;V02;CL02;Year 0;-579;1
A00017720-V02;A00017720;V02;CL03;Year 0;875;1
A00017739-V01;A00017739;V01;CL01;Year 0;695;1
A00017739-V02;A00017739;V02;CL01;Year 0;420;1
A00017743-V01;A00017743;V01;CL01;Year 0;443;1
A00017743-V02;A00017743;V02;CL01;Year 0;464;1
A00017744-V01;A00017744;V01;CL01;Year 0;1598;1
A00017750-V01;A00017750;V01;CL01;Year 0;26066;1
A00017750-V03;A00017750;V03;CL01;Year 0;746;1
A00017753-V02;A00017753;V02;CL01;Year 0;-168;1
A00017761-V01;A00017761;V01;CL01;Year 0;555;1
A00017777-V02;A00017777;V02;CL01;Year 0;4255;1
A00017789-V01;A00017789;V01;CL01;Year 0;317;1
A00017792-V01;A00017792;V01;CL01;Year 0;1339;1
A00017793-V01;A00017793;V01;CL01;Year 0;917;1
A00017796-V01;A00017796;V01;CL01;Year 0;4052;1
A00017797-V01;A00017797;V01;CL01;Year 0;438;1
A00017798-V07;A00017798;V07;CL01;Year 0;186;1
A00017810-V01;A00017810;V01;CL01;Year 0;-1064;1
A00017830-V01;A00017830;V01;CL01;Year 0;-1357;1
A00017830-V01;A00017830;V01;CL02;Year 0;1443;1
A00017831-V01;A00017831;V01;CL01;Year 0;1278;1
A00017853-V01;A00017853;V01;CL01;Year 0;44;1
A00017855-V01;A00017855;V01;CL01;Year 0;5279;1
A00017858-V03;A00017858;V03;CL01;Year 0;167;1
A00017859-V02;A00017859;V02;CL01;Year 0;1354;1
A00017859-V02;A00017859;V02;CL02;Year 0;1275;1
A00017864-V03;A00017864;V03;CL01;Year 0;848;1
A00017878-V02;A00017878;V02;CL01;Year 0;565;1
A00017878-V02;A00017878;V02;CL02;Year 0;123;1
A00017878-V02;A00017878;V02;CL03;Year 0;1116;1
A00017878-V03;A00017878;V03;CL01;Year 0;1278;1
A00017883-V03;A00017883;V03;CL01;Year 0;1800;1
A00017899-V01;A00017899;V01;CL01;Year 0;5306;1
A00017904-V01;A00017904;V01;CL01;Year 0;1420;1
A00017904-V02;A00017904;V02;CL01;Year 0;414;1
A00017906-V01;A00017906;V01;CL01;Year 0;2612;1
A00017906-V01;A00017906;V01;CL02;Year 0;9419;1
A00017920-V01;A00017920;V01;CL01;Year 0;2214;1
A00017947-V03;A00017947;V03;CL01;Year 0;4934;1
A00017947-V03;A00017947;V03;CL02;Year 0;3418;1
A00017949-V02;A00017949;V02;CL01;Year 0;367;1
A00017972-V03;A00017972;V03;CL01;Year 0;111;1
A00017974-V01;A00017974;V01;CL01;Year 0;570;1
A00017980-V02;A00017980;V02;CL01;Year 0;1931;1
A00017985-V01;A00017985;V01;CL01;Year 0;-92;1
A00017987-V01;A00017987;V01;CL01;Year 0;491;1
A00017989-V01;A00017989;V01;CL01;Year 0;2922;1
A00017990-V01;A00017990;V01;CL01;Year 0;-75;1
A00017990-V02;A00017990;V02;CL01;Year 0;512;1
A00017993-V01;A00017993;V01;CL01;Year 0;-696;1
A00018019-V01;A00018019;V01;CL01;Year 0;-729;1
A00018021-V01;A00018021;V01;CL01;Year 0;471;1
A00018023-V01;A00018023;V01;CL01;Year 0;2909;1
A00018023-V01;A00018023;V01;CL02;Year 0;2441;1
A00018034-V01;A00018034;V01;CL01;Year 0;836;1
A00018058-V01;A00018058;V01;CL01;Year 0;2961;1
A00018058-V01;A00018058;V01;CL02;Year 0;133;1
A00018071-V01;A00018071;V01;CL01;Year 0;540;1
A00018071-V01;A00018071;V01;CL02;Year 0;3941;1
A00018072-V01;A00018072;V01;CL01;Year 0;1920;1
A00018085-V01;A00018085;V01;CL01;Year 0;514;1
A00018085-V02;A00018085;V02;CL01;Year 0;4172;1
A00018085-V02;A00018085;V02;CL02;Year 0;51;1
A00018085-V02;A00018085;V02;CL03;Year 0;862;1
A00018088-V01;A00018088;V01;CL01;Year 0;564;1
A00018089-V01;A00018089;V01;CL01;Year 0;2216;1
A00018092-V01;A00018092;V01;CL01;Year 0;435;1
A00018096-V03;A00018096;V03;CL01;Year 0;103;1
A00018096-V03;A00018096;V03;CL02;Year 0;1824;1
A00018096-V03;A00018096;V03;CL03;Year 0;444;1
A00018098-V01;A00018098;V01;CL01;Year 0;681;1
A00018103-V04;A00018103;V04;CL01;Year 0;116;1
A00018108-V01;A00018108;V01;CL01;Year 0;1690;1
A00018115-V01;A00018115;V01;CL01;Year 0;3703;1
A00018116-V02;A00018116;V02;CL01;Year 0;2202;1
A00018127-V02;A00018127;V02;CL01;Year 0;-690;1
A00018128-V01;A00018128;V01;CL01;Year 0;2128;1
A00018129-V01;A00018129;V01;CL01;Year 0;4954;1
A00018133-V03;A00018133;V03;CL01;Year 0;313;1
A00018140-V02;A00018140;V02;CL01;Year 0;3869;1
A00018144-V01;A00018144;V01;CL01;Year 0;1514;1
A00018150-V01;A00018150;V01;CL01;Year 0;1973;1
A00018153-V02;A00018153;V02;CL01;Year 0;1346;1
A00018161-V02;A00018161;V02;CL01;Year 0;1527;1
A00018161-V02;A00018161;V02;CL02;Year 0;5013;1
A00018176-V01;A00018176;V01;CL01;Year 0;801;1
A00018189-V02;A00018189;V02;CL01;Year 0;319;1
A00018192-V02;A00018192;V02;CL01;Year 0;320;1
A00018193-V01;A00018193;V01;CL01;Year 0;2196;1
A00018212-V01;A00018212;V01;CL01;Year 0;401;1
A00018233-V03;A00018233;V03;CL01;Year 0;2954;1
A00018235-V01;A00018235;V01;CL01;Year 0;143;1
A00018235-V01;A00018235;V01;CL02;Year 0;-813;1
A00018235-V01;A00018235;V01;CL03;Year 0;156;1
A00018239-V01;A00018239;V01;CL01;Year 0;195;1
A00018266-V02;A00018266;V02;CL01;Year 0;881;1
A00018289-V01;A00018289;V01;CL01;Year 0;616;1
A00018297-V01;A00018297;V01;CL01;Year 0;966;1
A00018335-V01;A00018335;V01;CL01;Year 0;1492;1
A00018335-V01;A00018335;V01;CL02;Year 0;169;1
A00018336-V01;A00018336;V01;CL01;Year 0;323;1
A00018339-V01;A00018339;V01;CL01;Year 0;640;1
A00018345-V01;A00018345;V01;CL01;Year 0;1969;1
A00018345-V01;A00018345;V01;CL02;Year 0;487;1
A00018348-V03;A00018348;V03;CL01;Year 0;2428;1
A00018355-V01;A00018355;V01;CL01;Year 0;629;1
A00018355-V01;A00018355;V01;CL02;Year 0;1452;1
A00018355-V02;A00018355;V02;CL01;Year 0;1640;1
A00018367-V01;A00018367;V01;CL01;Year 0;360;1
A00018384-V01;A00018384;V01;CL01;Year 0;255;1
A00018392-V01;A00018392;V01;CL01;Year 0;814;1
A00018400-V01;A00018400;V01;CL01;Year 0;2636;1
A00018403-V01;A00018403;V01;CL01;Year 0;1364;1
A00018403-V01;A00018403;V01;CL02;Year 0;742;1
A00018411-V07;A00018411;V07;CL01;Year 0;2533;1
A00018412-V04;A00018412;V04;CL01;Year 0;4243;1
A00018423-V01;A00018423;V01;CL01;Year 0;92;1
A00018428-V01;A00018428;V01;CL01;Year 0;1780;1
A00018448-V01;A00018448;V01;CL01;Year 0;1150;1
A00018477-V02;A00018477;V02;CL01;Year 0;517;1
A00018486-V02;A00018486;V02;CL01;Year 0;713;1
A00018490-V01;A00018490;V01;CL01;Year 0;516;1
A00018513-V01;A00018513;V01;CL01;Year 0;774;1
A00018516-V01;A00018516;V01;CL01;Year 0;-1026;1
A00018518-V01;A00018518;V01;CL01;Year 0;-246;1
A00018536-V02;A00018536;V02;CL01;Year 0;1691;1
A00018545-V02;A00018545;V02;CL01;Year 0;1535;1
A00018550-V01;A00018550;V01;CL01;Year 0;398;1
A00018550-V01;A00018550;V01;CL02;Year 0;20;1
A00018562-V01;A00018562;V01;CL01;Year 0;803;1
A00018562-V01;A00018562;V01;CL02;Year 0;118;1
A00018567-V01;A00018567;V01;CL01;Year 0;-1448;1
A00018573-V01;A00018573;V01;CL01;Year 0;1544;1
A00018583-V01;A00018583;V01;CL01;Year 0;2187;1
A00018583-V01;A00018583;V01;CL02;Year 0;478;1
A00018583-V02;A00018583;V02;CL01;Year 0;825;1
A00018584-V01;A00018584;V01;CL01;Year 0;-532;1
A00018607-V03;A00018607;V03;CL01;Year 0;724;1
A00018611-V02;A00018611;V02;CL01;Year 0;3107;1
A00018611-V05;A00018611;V05;CL01;Year 0;2231;1
A00018623-V01;A00018623;V01;CL01;Year 0;2525;1
A00018634-V01;A00018634;V01;CL01;Year 0;143;1
A00018636-V01;A00018636;V01;CL01;Year 0;510;1
A00018636-V02;A00018636;V02;CL01;Year 0;839;1
A00018637-V01;A00018637;V01;CL01;Year 0;3223;1
A00018640-V01;A00018640;V01;CL01;Year 0;-1209;1
A00018640-V01;A00018640;V01;CL02;Year 0;768;1
A00018640-V03;A00018640;V03;CL01;Year 0;175;1
A00018644-V02;A00018644;V02;CL01;Year 0;168;1
A00018645-V01;A00018645;V01;CL01;Year 0;1976;1
A00018663-V03;A00018663;V03;CL01;Year 0;395;1
A00018666-V01;A00018666;V01;CL01;Year 0;4936;1
A00018667-V02;A00018667;V02;CL01;Year 0;1398;1
A00018667-V02;A00018667;V02;CL02;Year 0;224;1
A00018667-V02;A00018667;V02;CL03;Year 0;1661;1
A00018667-V02;A00018667;V02;CL04;Year 0;180;1
A00018667-V03;A00018667;V03;CL01;Year 0;143;1
A00018671-V02;A00018671;V02;CL01;Year 0;887;1
A00018671-V02;A00018671;V02;CL02;Year 0;3266;1
A00018673-V01;A00018673;V01;CL01;Year 0;1251;1
A00018689-V01;A00018689;V01;CL01;Year 0;1761;1
A00018692-V01;A00018692;V01;CL01;Year 0;6108;1
A00018692-V02;A00018692;V02;CL01;Year 0;331;1
A00018696-V01;A00018696;V01;CL01;Year 0;95;1
A00018696-V01;A00018696;V01;CL02;Year 0;1586;1
A00018696-V02;A00018696;V02;CL01;Year 0;2620;1
A00018710-V03;A00018710;V03;CL01;Year 0;200;1
A00018715-V02;A00018715;V02;CL01;Year 0;701;1
A00018719-V01;A00018719;V01;CL01;Year 0;939;1
A00018728-V01;A00018728;V01;CL01;Year 0;2543;1
A00018732-V03;A00018732;V03;CL01;Year 0;204;1
A00018746-V02;A00018746;V02;CL01;Year 0;655;1
A00018754-V01;A00018754;V01;CL01;Year 0;1067;1
A00018754-V01;A00018754;V01;CL02;Year 0;1347;1
A00018765-V03;A00018765;V03;CL01;Year 0;-861;1
A00018771-V01;A00018771;V01;CL01;Year 0;-1249;1
A00018774-V01;A00018774;V01;CL01;Year 0;3883;1
A00018776-V01;A00018776;V01;CL01;Year 0;186;1
A00018780-V01;A00018780;V01;CL01;Year 0;-235;1
A00018780-V05;A00018780;V05;CL01;Year 0;208;1
A00018786-V01;A00018786;V01;CL01;Year 0;1255;1
A00018800-V01;A00018800;V01;CL01;Year 0;4045;1
A00018801-V02;A00018801;V02;CL01;Year 0;910;1
